Subbasin,Year,BMP_0,BMP_1,BMP_2,BMP_3,BMP_4,BMP_5,BMP_6,BMP_7,BMP_8,BMP_9,BMP_10,BMP_11,BMP_12,BMP_13,BMP_14,BMP_15,BMP_16,BMP_17,BMP_18,BMP_19,BMP_20,BMP_21,BMP_22,BMP_23,BMP_24,BMP_25,BMP_26,BMP_27,BMP_28,BMP_29,BMP_30,BMP_31,BMP_32,BMP_33,BMP_34,BMP_35,BMP_36,BMP_37,BMP_38,BMP_39,BMP_40,BMP_41,BMP_42,BMP_43,BMP_44,BMP_45,BMP_46,BMP_47,BMP_48,BMP_49,BMP_50,BMP_51,BMP_52,BMP_53,BMP_54,BMP_55,BMP56,BMP57,BMP58,BMP59,BMP60,BMP61
45,2005,10529.47991,10679.72338,10679.72338,10679.72338,10674.24899,10674.24899,10674.24899,10603.05695,10603.05695,10603.05695,10669.56023,10669.56023,10669.56023,10670.55531,10670.55531,10670.55531,10600.08509,10600.08509,10600.08509,10669.50846,10669.50846,10669.50846,10659.68362,10659.68362,10659.68362,10582.82922,10582.82922,10582.82922,10657.86291,10657.86291,10657.86291,10657.88364,10657.88364,10657.88364,10579.313,10579.313,10579.313,10656.34542,10656.34542,10656.34542,10643.44239,10643.44239,10643.44239,10560.40049,10560.40049,10560.40049,10642.30267,10642.30267,10642.30267,10640.54962,10640.54962,10640.54962,10555.33604,10555.33604,10555.33604,,10529.47991,10529.47991,10529.47991,10529.47991,10529.47991,10529.47991
1,2006,9364.526158,9451.985462,9451.985462,9451.985462,9398.828091,9398.828091,9398.828091,9349.520242,9349.520242,9349.520242,9471.914475,9471.914475,9471.914475,9414.922154,9414.922154,9414.922154,9372.025809,9372.025809,9372.025809,9437.115968,9437.115968,9437.115968,9382.848307,9382.848307,9382.848307,9332.992221,9332.992221,9332.992221,9458.337536,9458.337536,9458.337536,9401.882928,9401.882928,9401.882928,9355.857277,9355.857277,9355.857277,9421.793401,9421.793401,9421.793401,9367.631676,9367.631676,9367.631676,9316.108756,9316.108756,9316.108756,9443.545942,9443.545942,9443.545942,9385.714199,9385.714199,9385.714199,9339.29679,9339.29679,9339.29679,,9364.526158,9364.526158,9364.526158,9364.526158,9364.526158,9364.526158
2,2006,9530.100922,9622.876546,9622.876546,9622.876546,9559.877663,9559.877663,9559.877663,9505.149498,9505.149498,9505.149498,9644.816846,9644.816846,9644.816846,9598.091405,9598.091405,9598.091405,9548.899426,9548.899426,9548.899426,9605.814732,9605.814732,9605.814732,9539.148479,9539.148479,9539.148479,9483.064866,9483.064866,9483.064866,9628.167891,9628.167891,9628.167891,9578.598848,9578.598848,9578.598848,9528.823246,9528.823246,9528.823246,9585.437016,9585.437016,9585.437016,9517.230019,9517.230019,9517.230019,9460.190768,9460.190768,9460.190768,9610.353975,9610.353975,9610.353975,9558.561149,9558.561149,9558.561149,9506.73985,9506.73985,9506.73985,,9530.100922,9530.100922,9530.100922,9530.100922,9530.100922,9530.100922
3,2006,9582.886992,9679.705034,9679.705034,9679.705034,9640.07888,9640.07888,9640.07888,9610.089433,9610.089433,9610.089433,9691.988361,9691.988361,9691.988361,9657.836718,9657.836718,9657.836718,9626.764096,9626.764096,9626.764096,9669.48117,9669.48117,9669.48117,9626.693555,9626.693555,9626.693555,9596.163455,9596.163455,9596.163455,9681.925329,9681.925329,9681.925329,9644.415817,9644.415817,9644.415817,9614.758591,9614.758591,9614.758591,9655.724692,9655.724692,9655.724692,9613.234379,9613.234379,9613.234379,9581.873917,9581.873917,9581.873917,9671.527517,9671.527517,9671.527517,9631.550279,9631.550279,9631.550279,9601.011432,9601.011432,9601.011432,,9582.886992,9582.886992,9582.886992,9582.886992,9582.886992,9582.886992
4,2006,9671.461711,9780.856988,9780.856988,9780.856988,9761.2595,9761.2595,9761.2595,9744.754826,9744.754826,9744.754826,9786.784828,9786.784828,9786.784828,9766.674032,9766.674032,9766.674032,9748.067755,9748.067755,9748.067755,9773.102604,9773.102604,9773.102604,9752.440838,9752.440838,9752.440838,9734.674146,9734.674146,9734.674146,9780.541494,9780.541494,9780.541494,9757.708435,9757.708435,9757.708435,9739.054245,9739.054245,9739.054245,9764.265066,9764.265066,9764.265066,9742.489941,9742.489941,9742.489941,9725.209429,9725.209429,9725.209429,9772.558492,9772.558492,9772.558492,9748.562054,9748.562054,9748.562054,9728.941791,9728.941791,9728.941791,,9671.461711,9671.461711,9671.461711,9671.461711,9671.461711,9671.461711
5,2006,8255.081361,9755.954909,9755.954909,9755.954909,9733.292271,9733.292271,8323.920151,9750.397791,9715.591273,8308.447894,9766.296415,9766.296415,9795.997755,9777.657433,9777.657433,8332.031321,9726.561458,8317.377844,8317.377844,9743.945685,9743.945685,9743.945685,9720.317183,8314.3456,9720.317183,9701.029717,9737.41392,9701.029717,9755.01634,9755.01634,9755.01634,8324.480832,9768.988308,9733.81173,9715.297307,9715.297307,9715.297307,9732.252253,8321.825443,9732.252253,9706.492194,9706.492194,9706.492194,9725.628873,8287.264967,9687.58133,9742.865603,8330.619293,9742.865603,9758.596859,9721.245999,9758.596859,9700.941012,9700.941012,9700.941012,,9655.028479,9655.028479,9655.028479,9655.028479,9655.028479,9655.028479
6,2006,9369.546528,9470.803106,9470.803106,9470.803106,9425.460473,9425.460473,9425.460473,9385.281606,9385.281606,9385.281606,9483.001185,9483.001185,9483.001185,9444.491496,9444.491496,9444.491496,9409.456822,9409.456822,9409.456822,9457.619792,9457.619792,9457.619792,9408.853186,9408.853186,9408.853186,9367.374528,9367.374528,9367.374528,9469.160965,9469.160965,9469.160965,9429.151529,9429.151529,9429.151529,9392.205348,9392.205348,9392.205348,9442.209841,9442.209841,9442.209841,9391.629326,9391.629326,9391.629326,9349.042632,9349.042632,9349.042632,9454.58589,9454.58589,9454.58589,9412.150867,9412.150867,9412.150867,9373.497665,9373.497665,9373.497665,,9369.546528,9369.546528,9369.546528,9369.546528,9369.546528,9369.546528
7,2006,9651.880517,9755.169045,9755.169045,9755.169045,9730.286715,9730.286715,9730.286715,9716.182261,9716.182261,9716.182261,9762.790141,9762.790141,9762.790141,9740.038158,9740.038158,9740.038158,9726.04764,9726.04764,9726.04764,9742.348008,9742.348008,9742.348008,9716.970138,9716.970138,9716.970138,9702.470777,9702.470777,9702.470777,9751.58028,9751.58028,9751.58028,9729.000605,9729.000605,9729.000605,9713.858671,9713.858671,9713.858671,9730.268207,9730.268207,9730.268207,9702.754967,9702.754967,9702.754967,9687.696527,9687.696527,9687.696527,9738.690753,9738.690753,9738.690753,9716.215868,9716.215868,9716.215868,9699.435601,9699.435601,9699.435601,,9651.880517,9651.880517,9651.880517,9651.880517,9651.880517,9651.880517
8,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2006,9005.566745,9108.118716,9108.118716,9108.118716,9086.50961,9086.50961,9086.50961,9070.687576,9070.687576,9070.687576,9116.398175,9116.398175,9116.398175,9090.54097,9090.54097,9090.54097,9074.476777,9074.476777,9074.476777,9101.634311,9101.634311,9101.634311,9078.46369,9078.46369,9078.46369,9061.847999,9061.847999,9061.847999,9110.637413,9110.637413,9110.637413,9083.486316,9083.486316,9083.486316,9065.776523,9065.776523,9065.776523,9092.854332,9092.854332,9092.854332,9070.146399,9070.146399,9070.146399,9052.981271,9052.981271,9052.981271,9103.115735,9103.115735,9103.115735,9074.919025,9074.919025,9074.919025,9056.687619,9056.687619,9056.687619,,9005.566745,9005.566745,9005.566745,9005.566745,9005.566745,9005.566745
10,2006,9668.995045,9772.977463,9772.977463,9772.977463,9759.041628,9759.041628,9759.041628,9735.993773,9735.993773,9735.993773,9780.093927,9780.093927,9780.093927,9763.380758,9763.380758,9763.380758,9743.714183,9743.714183,9743.714183,9763.021144,9763.021144,9763.021144,9748.653452,9748.653452,9748.653452,9725.404634,9725.404634,9725.404634,9770.280465,9770.280465,9770.280465,9753.325199,9753.325199,9753.325199,9732.223595,9732.223595,9732.223595,9752.490916,9752.490916,9752.490916,9738.527271,9738.527271,9738.527271,9710.74859,9710.74859,9710.74859,9759.615818,9759.615818,9759.615818,9742.981108,9742.981108,9742.981108,9719.425174,9719.425174,9719.425174,,9668.995045,9668.995045,9668.995045,9668.995045,9668.995045,9668.995045
11,2006,9421.019379,9529.036196,9529.036196,9529.036196,9508.286255,9508.286255,9508.286255,9492.974077,9492.974077,9492.974077,9535.137463,9535.137463,9535.137463,9515.078177,9515.078177,9515.078177,9500.703096,9500.703096,9500.703096,9520.044235,9520.044235,9520.044235,9500.689262,9500.689262,9500.689262,9481.96441,9481.96441,9481.96441,9526.578201,9526.578201,9526.578201,9508.07025,9508.07025,9508.07025,9492.788051,9492.788051,9492.788051,9512.713127,9512.713127,9512.713127,9492.466479,9492.466479,9492.466479,9471.236705,9471.236705,9471.236705,9519.191041,9519.191041,9519.191041,9500.742831,9500.742831,9500.742831,9481.90021,9481.90021,9481.90021,,9421.019379,9421.019379,9421.019379,9421.019379,9421.019379,9421.019379
12,2006,9700.457626,9799.971152,9799.971152,9799.971152,9759.068962,9759.068962,9759.068962,9728.12475,9728.12475,9728.12475,9809.647611,9809.647611,9809.647611,9771.922028,9771.922028,9771.922028,9740.284833,9740.284833,9740.284833,9789.133069,9789.133069,9789.133069,9745.660755,9745.660755,9745.660755,9715.375259,9715.375259,9715.375259,9799.685566,9799.685566,9799.685566,9757.92449,9757.92449,9757.92449,9726.7649,9726.7649,9726.7649,9775.317822,9775.317822,9775.317822,9732.056261,9732.056261,9732.056261,9698.984618,9698.984618,9698.984618,9788.458088,9788.458088,9788.458088,9744.502664,9744.502664,9744.502664,9712.639752,9712.639752,9712.639752,,9700.457626,9700.457626,9700.457626,9700.457626,9700.457626,9700.457626
13,2006,9517.006006,9591.153727,9591.153727,9591.153727,9453.78432,9453.78432,9453.78432,9360.354629,9360.354629,9360.354629,9618.786854,9618.786854,9618.786854,9487.169462,9487.169462,9487.169462,9389.134881,9389.134881,9389.134881,9573.969996,9573.969996,9573.969996,9436.076553,9436.076553,9436.076553,9343.275053,9343.275053,9343.275053,9602.439456,9602.439456,9602.439456,9469.263587,9469.263587,9469.263587,9371.304877,9371.304877,9371.304877,9555.154791,9555.154791,9555.154791,9417.705518,9417.705518,9417.705518,9324.003652,9324.003652,9324.003652,9585.350337,9585.350337,9585.350337,9450.809713,9450.809713,9450.809713,9353.889654,9353.889654,9353.889654,,9517.006006,9517.006006,9517.006006,9517.006006,9517.006006,9517.006006
14,2006,8971.189322,9035.147838,9035.147838,9035.147838,8939.447156,8939.447156,8939.447156,8848.164386,8848.164386,8848.164386,9063.497004,9063.497004,9063.497004,8960.472285,8960.472285,8960.472285,8872.818603,8872.818603,8872.818603,9020.814439,9020.814439,9020.814439,8925.290131,8925.290131,8925.290131,8834.376973,8834.376973,8834.376973,9044.943397,9044.943397,9044.943397,8946.301731,8946.301731,8946.301731,8858.865414,8858.865414,8858.865414,9005.708937,9005.708937,9005.708937,8910.780051,8910.780051,8910.780051,8819.983446,8819.983446,8819.983446,9030.122905,9030.122905,9030.122905,8932.159286,8932.159286,8932.159286,8844.623612,8844.623612,8844.623612,,8971.189322,8971.189322,8971.189322,8971.189322,8971.189322,8971.189322
15,2006,9734.283886,9836.911651,9836.911651,9836.911651,9774.620159,9774.620159,9774.620159,9728.978752,9728.978752,9728.978752,9849.296548,9849.296548,9849.296548,9794.957329,9794.957329,9794.957329,9751.594143,9751.594143,9751.594143,9824.104803,9824.104803,9824.104803,9762.339618,9762.339618,9762.339618,9715.42802,9715.42802,9715.42802,9839.11953,9839.11953,9839.11953,9783.286183,9783.286183,9783.286183,9738.549575,9738.549575,9738.549575,9811.896293,9811.896293,9811.896293,9748.324986,9748.324986,9748.324986,9701.481628,9701.481628,9701.481628,9827.783743,9827.783743,9827.783743,9770.276016,9770.276016,9770.276016,9724.748475,9724.748475,9724.748475,,9769.864339,9734.283886,9734.283886,9769.864339,9769.864339,9734.283886
16,2006,9291.363205,9388.853775,9388.853775,9388.853775,9357.538771,9357.538771,9357.538771,9332.580482,9332.580482,9332.580482,9397.172324,9397.172324,9397.172324,9363.621808,9363.621808,9363.621808,9340.037668,9340.037668,9340.037668,9380.191168,9380.191168,9380.191168,9348.898938,9348.898938,9348.898938,9322.769411,9322.769411,9322.769411,9388.749842,9388.749842,9388.749842,9354.927453,9354.927453,9354.927453,9331.344752,9331.344752,9331.344752,9371.114354,9371.114354,9371.114354,9340.298335,9340.298335,9340.298335,9314.441292,9314.441292,9314.441292,9379.813568,9379.813568,9379.813568,9346.27175,9346.27175,9346.27175,9322.839622,9322.839622,9322.839622,,9291.363205,9291.363205,9291.363205,9291.363205,9291.363205,9291.363205
17,2006,8827.162991,8841.014223,8841.014223,8841.014223,8593.334789,8593.334789,8593.334789,8396.873624,8396.873624,8396.873624,8904.935914,8904.935914,8904.935914,8651.673761,8651.673761,8651.673761,8457.257802,8457.257802,8457.257802,8813.18859,8813.18859,8813.18859,8567.633666,8567.633666,8567.633666,8372.319666,8372.319666,8372.319666,8880.202088,8880.202088,8880.202088,8627.006037,8627.006037,8627.006037,8431.452345,8431.452345,8431.452345,8786.099413,8786.099413,8786.099413,8541.744401,8541.744401,8541.744401,8344.441714,8344.441714,8344.441714,8852.656268,8852.656268,8852.656268,8601.47052,8601.47052,8601.47052,8406.824133,8406.824133,8406.824133,,8827.162991,8827.162991,8827.162991,8827.162991,8827.162991,8827.162991
18,2006,9228.603106,9254.089817,9254.089817,9254.089817,9100.206798,9100.206798,9100.206798,8976.19476,8976.19476,8976.19476,9302.769594,9302.769594,9302.769594,9147.281849,9147.281849,9147.281849,9024.21183,9024.21183,9024.21183,9237.986862,9237.986862,9237.986862,9084.157952,9084.157952,9084.157952,8961.304601,8961.304601,8961.304601,9288.781885,9288.781885,9288.781885,9131.850385,9131.850385,9131.850385,9008.772282,9008.772282,9008.772282,9222.238423,9222.238423,9222.238423,9067.341021,9067.341021,9067.341021,8944.90759,8944.90759,8944.90759,9273.1587,9273.1587,9273.1587,9115.740685,9115.740685,9115.740685,8992.744202,8992.744202,8992.744202,,9228.603106,9228.603106,9228.603106,9228.603106,9228.603106,9228.603106
19,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
20,2006,8908.67583,8995.493383,8995.493383,8995.493383,8939.141788,8939.141788,8939.141788,8892.192927,8892.192927,8892.192927,9008.756972,9008.756972,9008.756972,8951.991249,8951.991249,8951.991249,8905.827675,8905.827675,8905.827675,8984.340969,8984.340969,8984.340969,8930.334993,8930.334993,8930.334993,8883.386082,8883.386082,8883.386082,8999.759397,8999.759397,8999.759397,8941.725818,8941.725818,8941.725818,8896.742145,8896.742145,8896.742145,8975.302702,8975.302702,8975.302702,8920.111165,8920.111165,8920.111165,8874.672484,8874.672484,8874.672484,8990.359193,8990.359193,8990.359193,8932.7431,8932.7431,8932.7431,8887.843442,8887.843442,8887.843442,,8908.67583,8908.67583,8908.67583,8908.67583,8908.67583,8908.67583
21,2006,8943.513723,9033.916265,9033.916265,9033.916265,8989.838503,8989.838503,8989.838503,8952.037317,8952.037317,8952.037317,9043.779597,9043.779597,9043.779597,8998.927817,8998.927817,8998.927817,8962.624758,8962.624758,8962.624758,9023.61064,9023.61064,9023.61064,8981.753342,8981.753342,8981.753342,8944.006566,8944.006566,8944.006566,9035.428915,9035.428915,9035.428915,8989.510448,8989.510448,8989.510448,8954.379451,8954.379451,8954.379451,9015.45103,9015.45103,9015.45103,8972.330653,8972.330653,8972.330653,8936.099266,8936.099266,8936.099266,9027.061841,9027.061841,9027.061841,8981.316358,8981.316358,8981.316358,8946.329637,8946.329637,8946.329637,,8943.513723,8943.513723,8943.513723,8943.513723,8943.513723,8943.513723
22,2006,8975.216399,9068.568439,9068.568439,9068.568439,9030.731401,9030.731401,9030.731401,8995.440525,8995.440525,8995.440525,9076.613514,9076.613514,9076.613514,9036.555767,9036.555767,9036.555767,9004.836992,9004.836992,9004.836992,9058.216394,9058.216394,9058.216394,9022.974656,9022.974656,9022.974656,8987.749496,8987.749496,8987.749496,9068.950592,9068.950592,9068.950592,9027.277159,9027.277159,9027.277159,8996.909614,8996.909614,8996.909614,9050.503975,9050.503975,9050.503975,9013.681014,9013.681014,9013.681014,8980.188948,8980.188948,8980.188948,9060.904963,9060.904963,9060.904963,9019.454467,9019.454467,9019.454467,8989.190154,8989.190154,8989.190154,,8975.216399,8975.216399,8975.216399,8975.216399,8975.216399,8975.216399
23,2006,8556.081813,8614.763667,8614.763667,8614.763667,8525.60091,8525.60091,8525.60091,8452.116797,8452.116797,8452.116797,8644.331634,8644.331634,8644.331634,8550.697753,8550.697753,8550.697753,8475.032186,8475.032186,8475.032186,8602.200243,8602.200243,8602.200243,8513.659517,8513.659517,8513.659517,8439.912762,8439.912762,8439.912762,8631.467821,8631.467821,8631.467821,8538.683454,8538.683454,8538.683454,8462.933346,8462.933346,8462.933346,8588.880667,8588.880667,8588.880667,8501.515955,8501.515955,8501.515955,8427.980312,8427.980312,8427.980312,8618.873663,8618.873663,8618.873663,8526.643897,8526.643897,8526.643897,8450.732369,8450.732369,8450.732369,,8556.081813,8556.081813,8556.081813,8556.081813,8556.081813,8556.081813
24,2006,8956.417334,9038.280171,9038.280171,9038.280171,8926.368544,8926.368544,8926.368544,8840.315431,8840.315431,8840.315431,9062.632343,9062.632343,9062.632343,8945.59971,8945.59971,8945.59971,8850.642014,8850.642014,8850.642014,9026.245035,9026.245035,9026.245035,8913.668225,8913.668225,8913.668225,8827.57045,8827.57045,8827.57045,9050.27614,9050.27614,9050.27614,8932.562208,8932.562208,8932.562208,8838.061076,8838.061076,8838.061076,9014.528617,9014.528617,9014.528617,8900.228397,8900.228397,8900.228397,8815.152739,8815.152739,8815.152739,9037.310112,9037.310112,9037.310112,8918.895819,8918.895819,8918.895819,8824.449931,8824.449931,8824.449931,,8956.417334,8956.417334,8956.417334,8956.417334,8956.417334,8956.417334
25,2006,9513.015532,9590.702695,9590.702695,9590.702695,9546.667211,9546.667211,9546.667211,9485.518902,9485.518902,9485.518902,9615.50203,9615.50203,9615.50203,9581.579873,9581.579873,9581.579873,9536.192793,9536.192793,9536.192793,9572.891441,9572.891441,9572.891441,9530.807866,9530.807866,9530.807866,9468.345394,9468.345394,9468.345394,9598.767625,9598.767625,9598.767625,9566.108455,9566.108455,9566.108455,9520.824926,9520.824926,9520.824926,9555.650294,9555.650294,9555.650294,9514.294286,9514.294286,9514.294286,9452.087451,9452.087451,9452.087451,9582.318288,9582.318288,9582.318288,9549.863095,9549.863095,9549.863095,9503.771999,9503.771999,9503.771999,,9513.015532,9513.015532,9513.015532,9513.015532,9513.015532,9513.015532
26,2006,8784.506313,8866.516366,8866.516366,8866.516366,8824.275206,8824.275206,8824.275206,8789.159651,8789.159651,8789.159651,8882.624553,8882.624553,8882.624553,8837.994406,8837.994406,8837.994406,8801.765443,8801.765443,8801.765443,8858.282067,8858.282067,8858.282067,8816.721757,8816.721757,8816.721757,8781.337919,8781.337919,8781.337919,8874.394801,8874.394801,8874.394801,8830.092737,8830.092737,8830.092737,8794.070376,8794.070376,8794.070376,8850.359242,8850.359242,8850.359242,8807.244985,8807.244985,8807.244985,8770.716244,8770.716244,8770.716244,8864.820553,8864.820553,8864.820553,8821.400322,8821.400322,8821.400322,8784.632718,8784.632718,8784.632718,,8784.506313,8784.506313,8784.506313,8784.506313,8784.506313,8784.506313
27,2006,9055.877012,9165.123251,9165.123251,9165.123251,9158.221504,9158.221504,9158.221504,9149.607188,9149.607188,9149.607188,9167.726176,9167.726176,9167.726176,9162.127533,9162.127533,9162.127533,9155.360131,9155.360131,9155.360131,9160.492672,9160.492672,9160.492672,9152.662065,9152.662065,9152.662065,9143.552305,9143.552305,9143.552305,9164.172854,9164.172854,9164.172854,9156.847497,9156.847497,9156.847497,9149.299446,9149.299446,9149.299446,9155.185552,9155.185552,9155.185552,9146.210853,9146.210853,9146.210853,9136.438641,9136.438641,9136.438641,9158.532721,9158.532721,9158.532721,9151.724248,9151.724248,9151.724248,9143.048804,9143.048804,9143.048804,,9055.877012,9055.877012,9055.877012,9055.877012,9055.877012,9055.877012
28,2006,8719.911293,8822.316444,8822.316444,8822.316444,8811.512499,8811.512499,8811.512499,8803.411881,8803.411881,8803.411881,8815.436178,8815.436178,8815.436178,8816.834329,8816.834329,8816.834329,8809.725772,8809.725772,8809.725772,8815.659529,8815.659529,8815.659529,8805.525147,8805.525147,8805.525147,8798.121574,8798.121574,8798.121574,8809.224797,8809.224797,8809.224797,8811.077356,8811.077356,8811.077356,8803.183557,8803.183557,8803.183557,8809.685095,8809.685095,8809.685095,8798.146246,8798.146246,8798.146246,8789.813269,8789.813269,8789.813269,8803.156058,8803.156058,8803.156058,8804.887099,8804.887099,8804.887099,8795.725211,8795.725211,8795.725211,,8719.911293,8719.911293,8719.911293,8719.911293,8719.911293,8719.911293
29,2006,9575.32584,9684.575246,9684.575246,9684.575246,9672.454283,9672.454283,9672.454283,9665.127603,9665.127603,9665.127603,9701.257412,9701.257412,9701.257412,9683.263187,9683.263187,9683.263187,9674.957726,9674.957726,9674.957726,9677.489448,9677.489448,9677.489448,9664.375647,9664.375647,9664.375647,9655.893363,9655.893363,9655.893363,9694.653839,9694.653839,9694.653839,9676.440439,9676.440439,9676.440439,9666.695594,9666.695594,9666.695594,9669.696634,9669.696634,9669.696634,9656.007681,9656.007681,9656.007681,9646.601075,9646.601075,9646.601075,9688.036862,9688.036862,9688.036862,9668.409959,9668.409959,9668.409959,9658.295117,9658.295117,9658.295117,,9575.32584,9575.32584,9575.32584,9575.32584,9575.32584,9575.32584
30,2006,8559.517444,8649.807182,8649.807182,8649.807182,8571.709784,8571.709784,8571.709784,8503.003385,8503.003385,8503.003385,8666.687566,8666.687566,8666.687566,8589.779962,8589.779962,8589.779962,8517.077385,8517.077385,8517.077385,8640.559782,8640.559782,8640.559782,8560.707064,8560.707064,8560.707064,8491.735922,8491.735922,8491.735922,8656.782903,8656.782903,8656.782903,8578.823492,8578.823492,8578.823492,8505.855529,8505.855529,8505.855529,8630.798385,8630.798385,8630.798385,8549.556925,8549.556925,8549.556925,8479.474378,8479.474378,8479.474378,8645.347397,8645.347397,8645.347397,8566.374718,8566.374718,8566.374718,8494.961778,8494.961778,8494.961778,,8559.517444,8559.517444,8559.517444,8559.517444,8559.517444,8559.517444
31,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
32,2006,9888.673177,10002.96125,10002.96125,10002.96125,9973.585529,9973.585529,9973.585529,9933.962704,9933.962704,9933.962704,10005.48593,10005.48593,10005.48593,9981.435136,9981.435136,9981.435136,9948.30283,9948.30283,9948.30283,9992.523124,9992.523124,9992.523124,9960.879726,9960.879726,9960.879726,9920.858969,9920.858969,9920.858969,9995.397392,9995.397392,9995.397392,9968.020713,9968.020713,9968.020713,9934.627323,9934.627323,9934.627323,9979.520909,9979.520909,9979.520909,9947.101348,9947.101348,9947.101348,9904.452732,9904.452732,9904.452732,9984.26309,9984.26309,9984.26309,9954.465749,9954.465749,9954.465749,9919.187292,9919.187292,9919.187292,,9888.673177,9888.673177,9888.673177,9888.673177,9888.673177,9888.673177
33,2006,9783.055933,9876.205675,9876.205675,9876.205675,9776.222104,9776.222104,9776.222104,9707.173542,9707.173542,9707.173542,9905.286563,9905.286563,9905.286563,9802.093852,9802.093852,9802.093852,9734.458207,9734.458207,9734.458207,9862.082293,9862.082293,9862.082293,9762.161344,9762.161344,9762.161344,9690.62424,9690.62424,9690.62424,9890.786638,9890.786638,9890.786638,9788.376306,9788.376306,9788.376306,9717.501068,9717.501068,9717.501068,9847.353808,9847.353808,9847.353808,9745.079033,9745.079033,9745.079033,9674.811358,9674.811358,9674.811358,9875.6806,9875.6806,9875.6806,9771.985817,9771.985817,9771.985817,9700.199989,9700.199989,9700.199989,,9783.055933,9783.055933,9783.055933,9783.055933,9783.055933,9783.055933
34,2006,9926.327135,10036.55787,10036.55787,10036.55787,10080.3994,10080.3994,10080.3994,10101.11899,10101.11899,10101.11899,9985.94669,9985.94669,9985.94669,10028.42008,10028.42008,10028.42008,10046.30645,10046.30645,10046.30645,10031.33774,10031.33774,10031.33774,10074.39337,10074.39337,10074.39337,10095.14157,10095.14157,10095.14157,9980.702666,9980.702666,9980.702666,10022.26731,10022.26731,10022.26731,10040.27685,10040.27685,10040.27685,10025.21122,10025.21122,10025.21122,10068.13003,10068.13003,10068.13003,10088.87735,10088.87735,10088.87735,9972.966157,9972.966157,9972.966157,10014.2723,10014.2723,10014.2723,10032.08836,10032.08836,10032.08836,,9926.327135,9926.327135,9926.327135,9926.327135,9926.327135,9926.327135
35,2006,9561.307553,9670.943175,9670.943175,9670.943175,9666.14213,9666.14213,9666.14213,9663.817909,9663.817909,9663.817909,9675.174719,9675.174719,9675.174719,9667.843932,9667.843932,9667.843932,9666.69095,9666.69095,9666.69095,9662.846924,9662.846924,9662.846924,9658.17402,9658.17402,9658.17402,9655.61716,9655.61716,9655.61716,9666.424405,9666.424405,9666.424405,9660.289365,9660.289365,9660.289365,9659.133774,9659.133774,9659.133774,9655.117584,9655.117584,9655.117584,9650.523144,9650.523144,9650.523144,9647.519936,9647.519936,9647.519936,9659.236531,9659.236531,9659.236531,9652.559002,9652.559002,9652.559002,9651.435979,9651.435979,9651.435979,,9561.307553,9561.307553,9561.307553,9561.307553,9561.307553,9561.307553
36,2006,10183.05575,10298.88638,10298.88638,10298.88638,10294.45661,10294.45661,10294.45661,10292.30216,10292.30216,10292.30216,10280.78157,10280.78157,10280.78157,10280.85128,10280.85128,10280.85128,10278.00153,10278.00153,10278.00153,10289.59469,10289.59469,10289.59469,10283.37468,10283.37468,10283.37468,10280.38809,10280.38809,10280.38809,10269.41507,10269.41507,10269.41507,10266.9212,10266.9212,10266.9212,10264.32973,10264.32973,10264.32973,10277.73761,10277.73761,10277.73761,10270.85709,10270.85709,10270.85709,10266.75787,10266.75787,10266.75787,10253.18552,10253.18552,10253.18552,10251.49846,10251.49846,10251.49846,10246.70408,10246.70408,10246.70408,,10183.05575,10183.05575,10183.05575,10183.05575,10183.05575,10183.05575
37,2006,9556.138449,9664.385827,9664.385827,9664.385827,9652.678189,9652.678189,9652.678189,9645.447635,9645.447635,9645.447635,9681.96798,9681.96798,9681.96798,9660.41552,9660.41552,9660.41552,9650.989616,9650.989616,9650.989616,9657.386257,9657.386257,9657.386257,9644.132906,9644.132906,9644.132906,9636.460818,9636.460818,9636.460818,9674.602515,9674.602515,9674.602515,9652.850192,9652.850192,9652.850192,9642.121214,9642.121214,9642.121214,9649.013959,9649.013959,9649.013959,9635.342591,9635.342591,9635.342591,9626.95191,9626.95191,9626.95191,9667.565973,9667.565973,9667.565973,9644.103884,9644.103884,9644.103884,9633.143698,9633.143698,9633.143698,,9556.138449,9556.138449,9556.138449,9556.138449,9556.138449,9556.138449
